Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
6028.0,2020-12-13 07:29:24,Clothing,416,2,1082,PayPal,69,1.0,Nicholas Brown,69,Female,0
28934.0,2022-06-17 15:12:30,Books,44,2,4549,Credit Card,27,0.0,Bethany Campbell,27,Male,0
21134.0,2021-05-09 22:22:56,Books,310,2,2893,Credit Card,52,0.0,Lori Smith,52,Female,0
30078.0,2023-04-29 11:30:36,Clothing,302,4,4269,PayPal,21,,Ralph Brooks,21,Male,0
242220.0,2021-10-09 23:28:23,Books,1380,30,44410,Credit Card,270,10.0,James Flores,270,Male,0
22569.0,2022-12-28 00:01:34,Books,75,3,1658,Credit Card,45,1.0,Hunter Hicks,45,Female,1
684.0,2022-05-21 10:22:43,Home,183,5,4159,Cash,51,1.0,Stephen Wong,51,Male,0
49110.0,2020-10-02 11:18:27,CLOTHING,176,4,4815,CREDIT CARD,70,0.0,PEDRO LUNA,70,MALE,0
,,,233,2,2322,Crypto,32,1.0,Jason Nguyen,32,Male,0
40621.0,2023-08-10 12:11:43,Books,82,2,3915,Credit Card,20,,Lori Woods,20,Male,0
127.0,2022-05-18 15:42:51,Clothing,149,2,5146,PayPal,68,,Robert Rivera,68,Male,0
7373.0,2022-09-14 05:55:18,Clothing,414,1,2100,Crypto,19,0.0,Michelle Lozano,19,Female,1
20361.0,2020-12-19 16:06:51,Clothing,158,2,3481,Credit Card,70,1.0,Steven Glover,70,Female,0
25336.0,2022-05-16 17:43:33,Home,441,4,4328,Credit Card,39,1.0,Nancy Hall MD,39,Female,0
1976.0,2022-08-28 22:40:03,BOOKS,111,3,5198,CREDIT CARD,67,1.0,DANNY MORGAN,67,FEMALE,1
7727.0,2022-05-15 18:59:29,Books,180,2,1687,PayPal,35,1.0,Paul Wallace,35,Male,0
30278.0,2023-04-12 16:51:20,Books,493,1,4493,PayPal,29,0.0,Amanda Collier,29,Female,0
3364.0,2020-09-11 01:34:11,Electronics,491,4,1240,Credit Card,70,0.0,Brittany Harvey,70,Female,0
43473.0,2020-04-30 16:03:39,Electronics,368,4,1451,Cash,58,0.0,Cameron Taylor,58,Male,0
7163.0,2020-04-12 07:14:33,Books,111,3,4463,PayPal,36,1.0,Mr. Patrick Todd DDS,36,Male,0
42382.0,2020-10-09 01:38:03,Electronics,402,3,4393,Crypto,68,1.0,Daniel Haley,68,Male,0
18975.0,2023-03-15 09:11:41,Books,22,4,3149,Credit Card,61,1.0,Mary Wood,61,Male,0
714.0,2022-01-24 08:05:18,Home,364,1,1161,PayPal,48,1.0,Jessica Garcia,48,Male,1
14907.0,2020-12-11 00:17:02,Home,361,3,4226,Credit Card,39,0.0,Steven White,39,Female,0
41390.0,2020-09-05 08:46:06,Books,84,3,789,PayPal,68,0.0,Lisa Johns,68,Female,1
30419.0,2020-03-15 15:42:52,Home,348,3,2118,PayPal,70,1.0,Katie Martinez,70,Male,1
,,,310,4,2569,Credit Card,18,1.0,David Webb,18,Female,0
35613.0,2021-09-02 16:06:46,Clothing,250,2,605,Cash,69,1.0,Connie Burgess,69,Male,1
22917.0,2021-08-11 11:44:09,Clothing,278,4,5193,Cash,65,1.0,Kristen Johnson,65,Male,0
12197.0,2022-03-23 04:09:01,CLOTHING,337,4,4529,CASH,23,1.0,PHILLIP BLACK,23,FEMALE,0
37676.0,2023-04-07 17:43:17,Electronics,414,5,2626,Credit Card,70,0.0,Faith Phillips,70,Female,0
,,,264,3,2761,PayPal,23,,Jason Garcia,23,Male,0
33381.0,2023-04-13 02:09:23,Home,131,5,635,Credit Card,39,1.0,Robert Lewis,39,Male,0
,NAN,NAN,407,4,4393,CASH,59,1.0,DIANE OLSON,59,MALE,0
43124.0,2022-12-25 00:14:26,Home,183,1,1430,PayPal,41,0.0,Angel Campbell,41,Female,0
5383.0,2023-03-22 00:23:32,Home,266,3,1000,PayPal,59,1.0,Tiffany Daniel,59,Male,0
7689.0,2020-04-17 16:43:33,Electronics,433,3,1212,Cash,51,1.0,Kirsten Kline,51,Male,0
26144.0,2021-04-21 05:31:36,Books,54,5,2997,Credit Card,63,0.0,Daniel Smith,63,Male,0
45472.0,2020-08-23 17:49:44,Electronics,474,1,462,Credit Card,67,1.0,Clifford Leonard,67,Female,0
11767.0,2023-05-01 00:17:01,Electronics,424,2,3914,Crypto,32,,Stephanie Hudson,32,Female,0
18202.0,2021-03-02 20:46:49,Clothing,314,1,4631,PayPal,46,0.0,Renee Thompson,46,Female,0
27016.0,2022-01-07 08:11:03,Home,12,1,3618,Credit Card,62,,Joshua Jarvis,62,Female,0
49032.0,2021-10-23 13:53:00,Clothing,400,1,1997,Credit Card,20,1.0,Gregory Blevins,20,Male,0
15120.0,2020-11-06 02:12:15,Home,363,3,4693,PayPal,50,0.0,Jasmine Camacho,50,Male,1
39596.0,2020-01-12 10:56:03,Electronics,439,2,4228,PayPal,57,1.0,Edward Watson,57,Female,0
37691.0,2021-04-23 05:28:47,Clothing,356,4,4220,Credit Card,25,0.0,Miss Laura Cross,25,Female,1
11312.0,2020-07-08 17:24:19,Electronics,151,1,4725,Credit Card,49,,Joshua Robinson,49,Female,0
5264.0,2022-10-24 03:44:49,Clothing,16,2,621,Credit Card,40,,Marcia Dean,40,Male,0
20733.0,2020-12-07 05:10:21,Books,223,2,3673,Credit Card,45,1.0,Sherri Moore,45,Male,0
32871.0,2023-05-11 22:20:25,Clothing,132,5,3429,PayPal,59,0.0,Scott Wright,59,Male,0
3775.0,2020-02-24 18:06:34,Clothing,187,2,3175,PayPal,23,0.0,Melissa Gonzalez,23,Male,0
38466.0,2023-02-23 07:16:58,Books,391,2,3069,PayPal,19,0.0,William Gonzalez,19,Male,1
49960.0,2020-11-11 20:01:47,Books,499,2,5004,PayPal,49,1.0,Katherine Love,49,Female,0
40009.0,2022-06-27 22:13:00,Books,484,3,4905,PayPal,19,0.0,Ryan Haney,19,Female,0
23627.0,2020-04-18 02:18:11,Clothing,462,3,2687,Credit Card,24,0.0,Ryan West,24,Male,0
48228.0,2021-07-28 15:48:11,Home,295,2,4822,Credit Card,26,0.0,Tamara Simpson,26,Female,0
33006.0,2020-10-03 01:53:00,Home,26,4,3328,Credit Card,43,,Daniel Payne,43,Female,0
20845.0,2021-04-08 03:31:16,Electronics,184,1,247,Cash,18,,Nicholas Ellison,18,Female,0
9706.0,2021-07-02 01:05:25,Books,492,3,562,Cash,31,0.0,Jessica Mack,31,Female,1
32656.0,2020-12-14 23:31:20,Clothing,99,5,2721,PayPal,60,1.0,Anna Clayton,60,Female,1
2264.0,2022-04-21 15:50:24,Electronics,360,3,1356,Crypto,50,0.0,Denise Anderson,50,Male,1
,NAN,NAN,301,5,4168,CASH,21,1.0,DAVID JOHNSON,21,MALE,0
46523.0,2022-01-16 16:28:18,Electronics,470,3,374,Cash,64,1.0,Samuel Reid,64,Female,0
,,,195,1,4594,PayPal,54,1.0,Terry Schneider,54,Female,1
15070.0,2022-07-26 14:26:04,Books,417,2,3358,Credit Card,50,1.0,David Jimenez,50,Female,0
37798.0,2022-02-05 08:03:16,Books,210,2,4239,Credit Card,36,0.0,Anthony Barrera,36,Female,0
15039.0,2023-08-25 17:18:46,Clothing,233,5,2433,PayPal,59,1.0,David Phillips,59,Female,0
38285.0,2021-02-05 15:14:35,Electronics,10,3,1093,PayPal,59,,Danielle Ramos,59,Male,0
41603.0,2021-12-24 05:33:13,Books,174,5,1116,PayPal,22,1.0,Darrell Hensley,22,Female,1
36191.0,2021-02-22 04:30:21,Clothing,247,4,1122,Credit Card,33,1.0,Kimberly Thompson,33,Male,0
22313.0,2023-07-30 20:24:58,Clothing,246,5,2918,Crypto,47,,Sara Johnson,47,Male,0
3350.0,2023-05-28 16:48:06,Clothing,322,3,4705,PayPal,63,1.0,Eric Gonzalez,63,Female,1
31397.0,2021-03-31 08:36:08,Electronics,383,2,4156,Credit Card,65,1.0,Laurie Krueger,65,Male,1
35054.0,2023-01-01 10:10:14,Clothing,264,5,4871,PayPal,46,1.0,Sarah Odom,46,Female,1
42599.0,2021-09-07 07:18:41,Books,438,1,4038,PayPal,47,0.0,Barbara Knight,47,Male,0
45055.0,2021-08-29 21:38:18,Clothing,132,1,2208,Cash,42,1.0,Jason Sanchez,42,Female,0
41961.0,2020-07-11 05:26:06,CLOTHING,362,3,483,PAYPAL,37,1.0,JOSHUA ESTRADA,37,MALE,0
668.0,2023-07-03 00:20:31,Electronics,285,1,2068,Credit Card,56,0.0,Lucas Adams,56,Male,0
22154.0,2023-07-02 11:47:45,Clothing,379,5,437,Credit Card,45,1.0,Nathan Harmon,45,Male,0
3855.0,2023-07-22 23:38:53,Electronics,110,1,4383,Cash,45,0.0,Sharon Hood,45,Female,0
41287.0,2022-07-04 00:52:38,Clothing,397,1,1120,Cash,55,1.0,Douglas Reese,55,Male,0
39042.0,2020-08-12 22:55:51,Electronics,308,3,4945,Cash,52,0.0,Samantha Johnson,52,Female,1
2085.0,2020-04-19 20:30:10,Home,181,1,4457,Cash,21,1.0,Justin Jones,21,Female,0
29711.0,2020-05-21 14:46:34,Clothing,457,5,3708,PayPal,66,1.0,Brenda Wright,66,Male,1
31428.0,2020-06-18 16:25:37,Home,390,5,1691,Crypto,62,0.0,Courtney Sanchez,62,Male,0
33973.0,2020-07-07 09:55:56,Home,262,3,2120,PayPal,62,,Kelli Acosta,62,Male,0
42825.0,2021-11-10 08:16:26,Clothing,283,3,4201,Cash,39,1.0,Erika Watkins,39,Female,0
13702.0,2022-08-28 03:51:17,Electronics,261,2,2939,Cash,30,0.0,David Hicks,30,Female,1
46106.0,2020-08-09 14:42:18,Electronics,104,3,4323,Cash,46,1.0,Samuel Martinez,46,Female,1
3522.0,2023-04-04 14:29:27,Electronics,101,2,3561,PayPal,37,1.0,Jeffery Jones,37,Female,0
10563.0,2022-04-09 17:47:23,Books,21,4,4841,PayPal,24,0.0,Melinda Dawson,24,Female,0
36493.0,2022-08-26 20:39:14,Electronics,99,3,1504,Credit Card,42,0.0,Charles Hall MD,42,Male,0
39472.0,2021-06-18 09:40:15,Clothing,83,4,3989,Credit Card,66,1.0,Mark Graham,66,Male,0
,,,270,3,4824,Credit Card,43,,Terri Dunn,43,Female,0
35946.0,2020-01-07 16:01:45,Clothing,376,4,4360,Crypto,42,0.0,Robin Wilson,42,Male,0
43035.0,2020-08-26 07:47:28,Home,80,1,1920,PayPal,58,1.0,Jacob Hubbard,58,Male,0
35717.0,2023-05-03 20:57:33,Home,311,5,1735,Credit Card,54,0.0,Deanna Stout,54,Female,0
16434.0,2020-12-15 22:11:11,Electronics,490,4,2040,Credit Card,62,0.0,Sheryl Fernandez,62,Female,0
41893.0,2022-05-21 22:22:58,Clothing,438,5,1778,Cash,24,,Michael King,24,Male,0
24504.0,2022-04-25 03:21:53,Home,316,2,4171,Credit Card,65,0.0,Kathryn Banks,65,Male,0
6131.0,2021-11-20 19:15:03,Clothing,465,4,4133,Cash,59,1.0,Danielle Hess,59,Male,0
18822.0,2023-05-22 18:00:24,Books,77,2,1360,Credit Card,25,0.0,John Smith,25,Female,0
40375.0,2023-04-19 17:58:48,Home,493,1,3398,Cash,49,0.0,Thomas Davidson,49,Male,0
43796.0,2020-08-23 22:26:31,Books,131,2,313,Cash,60,1.0,Jesse Quinn,60,Male,0
20696.0,2020-02-24 00:57:53,Home,94,5,4022,Credit Card,29,1.0,John Hill,29,Male,0
3908.0,2021-05-29 10:46:53,Clothing,108,1,3104,Credit Card,31,0.0,Thomas Roberts,31,Female,1
43434.0,2020-07-26 16:04:03,Books,35,1,5049,Credit Card,63,0.0,Michael Smith,63,Female,0
449.0,2021-09-30 19:00:56,Clothing,244,1,3893,Credit Card,41,1.0,Jason Mitchell,41,Male,0
17899.0,2023-04-03 12:29:19,Books,171,1,743,Cash,69,1.0,Frank Kelly,69,Male,0
45862.0,2021-06-10 01:12:43,Clothing,497,2,1991,Credit Card,65,0.0,Sean Adkins,65,Male,1
28033.0,2021-06-13 06:23:01,Books,40,5,2355,Credit Card,30,1.0,Jennifer Hill,30,Female,0
41812.0,2023-02-01 18:00:06,Home,167,4,2441,Cash,55,,Tonya Romero,55,Female,0
17701.0,2020-01-04 01:22:02,Clothing,49,2,2173,Credit Card,25,0.0,Dr. Kara Davis,25,Male,0
6257.0,2021-02-20 21:32:53,Electronics,32,1,4800,Credit Card,18,0.0,Alyssa Archer,18,Female,1
11315.0,2021-02-26 06:20:18,Books,117,4,531,Credit Card,64,1.0,Charles Hernandez,64,Male,0
15341.0,2021-08-30 11:26:12,Clothing,26,1,2980,PayPal,67,,Russell Porter,67,Female,0
15414.0,2021-03-12 10:21:28,Clothing,126,2,762,Credit Card,36,0.0,Jenna Bishop,36,Female,0
48198.0,2023-05-24 01:14:49,Home,271,1,3419,Cash,19,,Joshua Potts,19,Male,1
3825.0,2023-02-24 09:26:47,Home,161,4,4354,PayPal,41,1.0,Jeffrey Peters,41,Male,0
1621.0,2022-10-04 06:54:46,Clothing,29,2,1625,Credit Card,21,0.0,Joann Farmer,21,Male,0
25094.0,2021-06-22 15:48:00,Books,306,1,530,Credit Card,62,1.0,Mr. Jason Larson,62,Female,0
,,,488,2,226,PayPal,35,1.0,Angela Gonzalez,35,Male,0
37616.0,2020-01-10 01:40:46,Clothing,22,4,217,Credit Card,27,0.0,Shannon Thompson,27,Female,0
35991.0,2022-05-28 11:15:44,Home,456,3,3893,PayPal,50,0.0,Dennis Scott,50,Female,0
24073.0,2021-08-23 01:45:17,Books,105,5,5148,Credit Card,63,0.0,Kathleen Torres,63,Female,0
26466.0,2023-09-14 20:12:15,Clothing,252,2,1682,Cash,65,0.0,Anna Coleman,65,Female,0
39963.0,2023-05-14 03:20:08,Electronics,57,1,2190,PayPal,44,0.0,Carl Maldonado,44,Female,0
,,,181,1,876,PayPal,44,1.0,Luis Moore,44,Female,0
,,,117,2,4164,PayPal,27,,Crystal Freeman,27,Male,1
23860.0,2023-02-17 19:37:40,Books,412,1,2817,Cash,55,,Amber Sanchez,55,Female,0
45529.0,2020-05-05 11:18:46,Clothing,274,3,1109,Cash,53,1.0,James Hammond,53,Female,0
30443.0,2021-11-13 11:07:25,Electronics,79,4,1841,Credit Card,53,,Sarah Marquez,53,Female,0
3269.0,2023-02-17 09:38:01,Home,468,4,2108,Credit Card,50,0.0,James Rush,50,Male,0
46925.0,2020-02-13 00:08:21,Electronics,480,2,4140,PayPal,21,1.0,Joel Johnson,21,Male,1
5270.0,2023-04-30 15:18:59,Electronics,499,5,1803,Crypto,60,0.0,Kimberly Harris,60,Female,0
377740.0,2022-11-29 14:04:02,Clothing,2880,50,16600,Cash,490,0.0,Barbara Nguyen,490,Female,0
30204.0,2021-02-11 01:14:29,Books,220,1,1533,Credit Card,39,0.0,Mark Grimes,39,Male,0
47824.0,2022-07-08 12:31:02,Clothing,331,2,1071,Credit Card,51,1.0,Christine Lowery,51,Male,0
36437.0,2020-06-05 15:10:21,Books,186,3,4356,PayPal,19,1.0,Jesse Gray,19,Male,0
49472.0,2021-12-06 22:39:46,Books,178,3,1260,Cash,47,1.0,Nicholas Brown,47,Female,0
31909.0,2022-09-18 22:14:00,BOOKS,105,4,1625,CREDIT CARD,64,1.0,ASHLEY THOMAS,64,FEMALE,0
21773.0,2023-04-03 02:34:25,Electronics,230,3,2833,Credit Card,63,0.0,Tina Jones,63,Female,1
44169.0,2020-07-02 21:51:12,Books,61,4,3146,PayPal,68,1.0,Steven Smith,68,Female,0
38224.0,2022-02-01 16:35:26,Home,160,1,4138,Credit Card,36,0.0,Austin Morris,36,Male,0
40236.0,2021-09-20 19:54:01,Books,245,5,503,Crypto,45,1.0,Kari Ortiz,45,Female,1
2534.0,2020-01-05 05:42:00,Clothing,52,5,1247,PayPal,21,1.0,Jon Blackburn,21,Female,0
35078.0,2021-07-27 08:50:56,Home,167,5,4287,Cash,44,0.0,Joseph Scott,44,Female,0
35189.0,2020-07-02 15:58:28,Clothing,152,5,2927,Cash,25,1.0,Elizabeth Jones,25,Female,0
21357.0,2020-02-19 17:52:11,Books,172,1,4125,Credit Card,59,1.0,James Smith,59,Female,0
46459.0,2022-01-06 16:16:54,Books,187,5,1658,Credit Card,33,0.0,Matthew Harris,33,Female,1
11269.0,2023-03-30 07:11:21,Books,112,2,2041,PayPal,31,1.0,Nicole Hale,31,Female,1
32932.0,2020-06-27 08:39:38,Electronics,340,4,4109,Credit Card,36,0.0,Mason Williams,36,Female,0
14482.0,2021-05-21 20:30:21,Home,259,3,4924,PayPal,35,1.0,Beth Moss,35,Female,0
34864.0,2022-04-02 04:15:53,Books,481,1,4592,Credit Card,46,1.0,Roberta Simpson,46,Female,0
119.0,2020-01-04 09:42:02,Books,142,4,3967,Credit Card,55,1.0,Deanna Jackson,55,Male,0
33351.0,2021-04-02 05:25:52,Home,427,1,2501,Cash,29,0.0,Mario Bailey,29,Female,0
,,,456,2,1794,Credit Card,30,0.0,Rebecca Olsen,30,Male,0
42881.0,2020-07-01 02:29:57,Clothing,274,1,3349,Credit Card,67,1.0,Tony Powell,67,Female,0
2720.0,2022-08-19 10:31:02,Clothing,269,5,3983,Cash,52,1.0,Kathleen Soto,52,Male,0
44612.0,2023-08-14 14:08:38,Electronics,414,2,3449,Credit Card,63,0.0,Mrs. Kayla Henderson,63,Female,0
6923.0,2021-09-24 15:51:53,Electronics,305,4,5264,Cash,55,,Mark Taylor,55,Female,1
48800.0,2021-11-07 01:45:04,Books,107,3,2864,Credit Card,66,0.0,Cathy Pearson,66,Female,0
,,,471,2,3995,PayPal,41,1.0,Mr. Joseph Ball DVM,41,Female,0
19173.0,2023-01-11 14:18:07,Clothing,366,3,326,Credit Card,19,1.0,Stephen Carlson,19,Female,0
18557.0,2023-04-04 12:13:54,Electronics,136,1,2401,PayPal,32,0.0,Kristen Miller,32,Male,0
13987.0,2021-01-29 13:15:50,Electronics,127,5,2386,Cash,42,1.0,Joshua Gutierrez,42,Male,0
34909.0,2021-05-09 18:49:20,Electronics,310,4,4194,Credit Card,51,0.0,Richard Larsen,51,Female,1
15526.0,2020-04-08 17:31:47,Home,343,1,2066,Credit Card,41,1.0,Michael Stephens,41,Male,0
28922.0,2021-01-17 13:57:38,Electronics,419,4,5105,PayPal,57,1.0,Elizabeth Long,57,Female,0
38191.0,2023-06-17 07:17:51,Books,68,4,1632,Cash,51,,Timothy Wilkinson,51,Male,1
21705.0,2020-08-23 01:52:40,Clothing,450,4,3065,Credit Card,27,,Theresa Moore,27,Male,0
45616.0,2021-02-11 04:35:27,Electronics,378,3,1769,Credit Card,46,1.0,Aaron Ramos,46,Female,0
12207.0,2020-10-17 11:21:19,CLOTHING,187,4,4838,CREDIT CARD,55,1.0,CHRISTOPHER CLARK,55,MALE,0
45695.0,2022-05-27 03:01:21,Books,261,4,1720,Credit Card,27,1.0,Jason Chapman,27,Female,0
4703.0,2021-07-28 05:30:15,Clothing,311,2,3007,Cash,32,,Amy Schultz,32,Male,0
7766.0,2020-07-22 09:41:42,Clothing,307,4,4891,PayPal,65,1.0,Heidi Hawkins,65,Male,0
7078.0,2022-05-20 17:57:08,Electronics,228,2,2675,PayPal,61,0.0,Robert Fuller,61,Female,0
43149.0,2023-01-14 11:15:44,Home,375,1,4489,Credit Card,54,1.0,Michael Morris,54,Female,0
44239.0,2021-03-21 00:58:49,Books,147,5,4802,Credit Card,41,0.0,Oscar Turner,41,Male,0
33819.0,2023-05-09 23:18:45,Books,449,1,2170,PayPal,70,0.0,Bruce Callahan,70,Male,1
30996.0,2022-12-08 10:30:06,Books,43,2,338,Crypto,42,1.0,Kelli Kerr,42,Female,1
22624.0,2021-05-19 20:12:07,Home,373,1,2971,Cash,18,0.0,James Moore,18,Male,1
34162.0,2021-03-11 03:55:28,Home,26,2,709,Cash,60,1.0,Nathaniel Cohen,60,Female,0
41222.0,2020-01-01 08:45:39,Clothing,391,4,3577,Credit Card,38,1.0,Matthew Carlson,38,Male,0
25320.0,2023-06-02 00:44:31,Electronics,365,4,3472,Crypto,34,0.0,David Soto,34,Male,0
19047.0,2022-01-05 12:08:22,Clothing,383,2,2397,Crypto,62,0.0,William Johnson,62,Male,0
25782.0,2022-01-14 20:58:56,Books,405,5,1746,PayPal,32,,Michael Patel,32,Female,0
12860.0,2023-02-06 16:42:10,ELECTRONICS,346,5,4969,PAYPAL,52,1.0,KRISTINA MULLEN,52,MALE,0
15830.0,2022-09-08 02:26:01,Clothing,398,3,430,Credit Card,36,0.0,Dorothy Woods,36,Male,1
9645.0,2020-12-28 11:59:24,Books,387,5,4988,Credit Card,22,1.0,Gabriela Stephens,22,Female,0
8087.0,2022-05-16 00:41:12,Books,326,2,1260,PayPal,55,0.0,Richard Oneal,55,Female,0
38523.0,2021-05-20 20:14:33,Home,368,4,4375,Cash,20,,Isaac Washington,20,Female,1
44473.0,2021-03-05 19:52:56,Electronics,361,2,2618,Cash,61,1.0,Cody Cummings,61,Female,0
,,,288,2,4367,PayPal,42,,Rachael Burns,42,Female,0
1495.0,2020-01-13 14:42:47,Clothing,391,5,3604,PayPal,54,1.0,Anna Rodriguez,54,Male,1
37243.0,2023-01-05 06:23:50,Clothing,68,2,2663,Credit Card,39,0.0,Kathryn Johnson,39,Male,0
136.0,2020-10-27 02:53:36,Books,421,2,863,Crypto,20,0.0,Randy Nguyen,20,Male,0
47807.0,2021-07-21 21:36:53,Clothing,277,5,3612,Credit Card,28,1.0,Felicia Cooper,28,Female,0
49987.0,2020-06-04 12:02:29,Books,263,3,2231,Crypto,21,,Daniel Castro,21,Female,0
40120.0,2021-09-25 18:19:09,Electronics,332,5,422,PayPal,32,0.0,Jessica West,32,Male,1
,,,366,1,849,Crypto,28,0.0,Rebecca Oconnor,28,Female,1
24090.0,2020-07-02 19:48:04,Clothing,103,3,3779,Credit Card,53,1.0,Logan Scott,53,Male,0
31005.0,2021-03-11 21:31:01,Books,368,1,1881,PayPal,60,1.0,Christine Mcpherson,60,Male,0
48645.0,2023-07-26 23:01:40,Clothing,303,3,3434,PayPal,29,1.0,Taylor Bell,29,Female,0
27149.0,2021-10-24 04:37:05,Books,409,5,2315,PayPal,54,1.0,Carlos Carpenter,54,Female,0
9152.0,2021-06-15 22:09:35,Books,280,4,509,Credit Card,48,0.0,Jonathan Morton,48,Female,0
20358.0,2020-07-31 00:07:42,Electronics,307,5,4600,PayPal,65,0.0,Jeffrey Walker,65,Male,0
35473.0,2020-01-18 05:34:50,Clothing,29,5,3639,Credit Card,61,0.0,Jorge Dickson,61,Male,0
7929.0,2021-01-03 23:15:13,Clothing,416,4,2412,Crypto,29,1.0,John Burke,29,Female,1
8756.0,2023-05-27 05:50:48,Home,222,4,3041,PayPal,32,0.0,Cody Townsend,32,Female,0
7103.0,2022-01-16 17:34:42,Clothing,438,2,2020,Credit Card,19,0.0,Laura Miller,19,Female,0
39209.0,2023-07-09 14:18:45,Books,93,2,3334,Cash,36,,Timothy Sanchez,36,Female,0
46484.0,2020-08-20 05:33:30,Books,58,1,4683,PayPal,28,1.0,John Graham,28,Female,0
1318.0,2021-10-19 16:20:46,Books,26,3,3460,PayPal,26,1.0,Dominic Robinson,26,Female,0
12395.0,2021-12-20 17:48:20,Books,352,1,3574,Cash,55,1.0,Vanessa Johns,55,Female,0
24292.0,2020-03-16 01:27:09,Clothing,49,2,2308,Cash,61,0.0,Jessica Austin,61,Female,0
17671.0,2021-12-09 01:46:07,Books,212,5,4010,Crypto,41,,Lauren Clark,41,Male,1
18003.0,2021-11-08 08:41:43,Electronics,333,2,1746,Cash,52,0.0,Brendan Tanner,52,Male,0
37555.0,2021-09-14 15:21:42,Books,432,2,3835,Cash,56,1.0,Christian Ponce,56,Male,0
44722.0,2021-01-12 11:00:02,Clothing,335,3,1531,Credit Card,20,0.0,Kelly Smith,20,Female,0
31984.0,2022-01-22 23:48:29,Clothing,144,3,3408,PayPal,26,0.0,Victor Austin,26,Male,0
14387.0,2022-12-01 07:50:51,HOME,497,2,4399,CASH,39,0.0,CYNTHIA PARKER,39,FEMALE,1
5982.0,2020-06-01 09:57:14,Books,424,4,781,Crypto,66,1.0,Amy Santos,66,Male,1
17308.0,2022-04-28 01:43:10,Books,177,3,2647,PayPal,54,,Wanda Sanchez,54,Male,0
35131.0,2022-05-01 16:15:58,Books,154,3,4593,PayPal,19,1.0,Monica Kim,19,Male,0
8453.0,2020-03-25 09:04:52,Home,123,3,5191,PayPal,60,0.0,Michelle Johnson,60,Female,0
29389.0,2023-08-28 13:11:42,Electronics,310,4,3527,PayPal,65,0.0,Andrew Moore,65,Male,0
47020.0,2022-05-09 17:04:52,Books,137,5,3950,PayPal,70,,Lindsey Wilson,70,Male,0
49112.0,2022-03-25 09:45:10,Clothing,47,1,771,Credit Card,36,0.0,Jessica Howard,36,Male,1
11203.0,2020-02-11 08:28:20,Electronics,93,3,2996,Cash,22,0.0,Amy Perez,22,Male,0
26264.0,2020-12-12 20:38:24,Clothing,478,3,954,Cash,70,0.0,Thomas Webster,70,Female,0
18064.0,2022-12-14 23:02:53,Clothing,69,4,3443,Credit Card,62,0.0,Stephanie Brown,62,Male,0
21274.0,2021-11-13 06:47:44,Clothing,144,5,2268,Cash,29,1.0,Danielle Moreno,29,Female,0
11265.0,2020-01-01 08:41:30,Clothing,51,1,1164,Credit Card,25,,Dana Pittman,25,Female,0
18993.0,2021-07-04 08:02:14,Books,444,1,3648,Credit Card,57,,Richard Morris,57,Female,1
47836.0,2021-08-25 05:32:24,Home,490,4,1137,Credit Card,41,1.0,Tina Armstrong,41,Male,0
24648.0,2021-04-09 18:17:24,Clothing,422,1,3473,Cash,37,1.0,Olivia Ramirez,37,Female,0
9418.0,2021-10-25 08:14:04,Books,191,1,869,PayPal,58,0.0,Scott Rubio,58,Male,0
4.0,2020-10-09 03:25:04,Clothing,342,3,371,Credit Card,66,,Tracey Smith,66,Male,1
42685.0,2022-12-18 09:58:11,Clothing,444,3,3804,Credit Card,58,0.0,John Gray,58,Male,0
43043.0,2021-10-26 04:26:18,Books,237,1,4187,Cash,33,1.0,Jacob Lewis,33,Male,0
28851.0,2023-07-11 15:59:16,Clothing,454,3,991,Credit Card,41,0.0,Richard Reed,41,Female,0
24323.0,2022-04-27 05:25:47,Clothing,371,2,2736,Credit Card,46,1.0,Steven Pearson,46,Male,0
28121.0,2022-10-16 03:48:39,Books,435,1,4469,PayPal,30,0.0,Nicole Golden,30,Female,1
46999.0,2021-04-02 06:14:15,Books,310,2,2589,Credit Card,32,1.0,Christopher Romero,32,Female,0
6776.0,2021-11-18 06:17:30,Home,335,3,2338,PayPal,56,0.0,Christina Powell,56,Female,0
30552.0,2023-06-24 21:39:44,Clothing,369,4,1184,Credit Card,67,0.0,Dean Johnson,67,Male,0
40631.0,2020-02-08 00:05:56,BOOKS,140,2,1915,CREDIT CARD,25,1.0,KELLY GONZALEZ,25,FEMALE,0
28059.0,2021-11-12 08:33:06,Clothing,296,5,1701,PayPal,43,,Elizabeth Golden,43,Female,0
17314.0,2020-10-16 23:47:35,Home,87,1,1027,Credit Card,62,1.0,Mr. Aaron Acosta,62,Female,0
5031.0,2020-12-14 11:05:29,Books,291,5,3409,Credit Card,65,,Melissa Sanders,65,Female,0
29599.0,2020-07-11 20:42:05,Clothing,396,1,3199,PayPal,66,0.0,Alicia Massey,66,Female,0
19766.0,2021-04-18 03:05:05,BOOKS,62,5,1459,CREDIT CARD,29,1.0,HOLLY JACKSON,29,FEMALE,0
27793.0,2022-09-20 12:07:06,Clothing,40,1,2229,Cash,38,0.0,Anne Garcia,38,Male,0
37717.0,2023-03-13 19:59:49,Home,366,1,2433,Cash,26,0.0,Kevin Garcia,26,Male,1
