Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn,Calculated_Revenue
22624.0,2021-05-19 20:12:07,home,373,1,2971,cash,18,0.0,james moore,18,male,1,373
34162.0,2021-03-11 03:55:28,home,26,2,709,cash,60,1.0,nathaniel cohen,60,female,0,52
41222.0,2020-01-01 08:45:39,clothing,391,4,3577,credit card,38,1.0,matthew carlson,38,male,0,1564
25320.0,2023-06-02 00:44:31,electronics,365,4,3472,crypto,34,0.0,david soto,34,male,0,1460
19047.0,2022-01-05 12:08:22,clothing,383,2,2397,crypto,62,0.0,william johnson,62,male,0,766
25782.0,2022-01-14 20:58:56,books,405,5,1746,paypal,32,0.0,michael patel,32,female,0,2025
12860.0,2023-02-06 16:42:10,electronics,346,5,4969,paypal,52,1.0,kristina mullen,52,male,0,1730
15830.0,2022-09-08 02:26:01,clothing,398,3,430,credit card,36,0.0,dorothy woods,36,male,1,1194
9645.0,2020-12-28 11:59:24,books,387,5,4988,credit card,22,1.0,gabriela stephens,22,female,0,1935
8087.0,2022-05-16 00:41:12,books,326,2,1260,paypal,55,0.0,richard oneal,55,female,0,652
38523.0,2021-05-20 20:14:33,home,368,4,4375,cash,20,0.0,isaac washington,20,female,1,1472
44473.0,2021-03-05 19:52:56,electronics,361,2,2618,cash,61,1.0,cody cummings,61,female,0,722
1495.0,2020-01-13 14:42:47,clothing,391,5,3604,paypal,54,1.0,anna rodriguez,54,male,1,1955
37243.0,2023-01-05 06:23:50,clothing,68,2,2663,credit card,39,0.0,kathryn johnson,39,male,0,136
136.0,2020-10-27 02:53:36,books,421,2,863,crypto,20,0.0,randy nguyen,20,male,0,842
47807.0,2021-07-21 21:36:53,clothing,277,5,3612,credit card,28,1.0,felicia cooper,28,female,0,1385
49987.0,2020-06-04 12:02:29,books,263,3,2231,crypto,21,0.0,daniel castro,21,female,0,789
40120.0,2021-09-25 18:19:09,electronics,332,5,422,paypal,32,0.0,jessica west,32,male,1,1660
24090.0,2020-07-02 19:48:04,clothing,103,3,3779,credit card,53,1.0,logan scott,53,male,0,309
31005.0,2021-03-11 21:31:01,books,368,1,1881,paypal,60,1.0,christine mcpherson,60,male,0,368
48645.0,2023-07-26 23:01:40,clothing,303,3,3434,paypal,29,1.0,taylor bell,29,female,0,909
27149.0,2021-10-24 04:37:05,books,409,5,2315,paypal,54,1.0,carlos carpenter,54,female,0,2045
9152.0,2021-06-15 22:09:35,books,280,4,509,credit card,48,0.0,jonathan morton,48,female,0,1120
20358.0,2020-07-31 00:07:42,electronics,307,5,4600,paypal,65,0.0,jeffrey walker,65,male,0,1535
35473.0,2020-01-18 05:34:50,clothing,29,5,3639,credit card,61,0.0,jorge dickson,61,male,0,145
7929.0,2021-01-03 23:15:13,clothing,416,4,2412,crypto,29,1.0,john burke,29,female,1,1664
8756.0,2023-05-27 05:50:48,home,222,4,3041,paypal,32,0.0,cody townsend,32,female,0,888
7103.0,2022-01-16 17:34:42,clothing,438,2,2020,credit card,19,0.0,laura miller,19,female,0,876
39209.0,2023-07-09 14:18:45,books,93,2,3334,cash,36,0.0,timothy sanchez,36,female,0,186
46484.0,2020-08-20 05:33:30,books,58,1,4683,paypal,28,1.0,john graham,28,female,0,58
1318.0,2021-10-19 16:20:46,books,26,3,3460,paypal,26,1.0,dominic robinson,26,female,0,78
12395.0,2021-12-20 17:48:20,books,352,1,3574,cash,55,1.0,vanessa johns,55,female,0,352
24292.0,2020-03-16 01:27:09,clothing,49,2,2308,cash,61,0.0,jessica austin,61,female,0,98
17671.0,2021-12-09 01:46:07,books,212,5,4010,crypto,41,0.0,lauren clark,41,male,1,1060
18003.0,2021-11-08 08:41:43,electronics,333,2,1746,cash,52,0.0,brendan tanner,52,male,0,666
37555.0,2021-09-14 15:21:42,books,432,2,3835,cash,56,1.0,christian ponce,56,male,0,864
44722.0,2021-01-12 11:00:02,clothing,335,3,1531,credit card,20,0.0,kelly smith,20,female,0,1005
31984.0,2022-01-22 23:48:29,clothing,144,3,3408,paypal,26,0.0,victor austin,26,male,0,432
14387.0,2022-12-01 07:50:51,home,497,2,4399,cash,39,0.0,cynthia parker,39,female,1,994
5982.0,2020-06-01 09:57:14,books,424,4,781,crypto,66,1.0,amy santos,66,male,1,1696
17308.0,2022-04-28 01:43:10,books,177,3,2647,paypal,54,0.0,wanda sanchez,54,male,0,531
35131.0,2022-05-01 16:15:58,books,154,3,4593,paypal,19,1.0,monica kim,19,male,0,462
8453.0,2020-03-25 09:04:52,home,123,3,5191,paypal,60,0.0,michelle johnson,60,female,0,369
29389.0,2023-08-28 13:11:42,electronics,310,4,3527,paypal,65,0.0,andrew moore,65,male,0,1240
47020.0,2022-05-09 17:04:52,books,137,5,3950,paypal,70,0.0,lindsey wilson,70,male,0,685
49112.0,2022-03-25 09:45:10,clothing,47,1,771,credit card,36,0.0,jessica howard,36,male,1,47
11203.0,2020-02-11 08:28:20,electronics,93,3,2996,cash,22,0.0,amy perez,22,male,0,279
26264.0,2020-12-12 20:38:24,clothing,478,3,954,cash,70,0.0,thomas webster,70,female,0,1434
18064.0,2022-12-14 23:02:53,clothing,69,4,3443,credit card,62,0.0,stephanie brown,62,male,0,276
21274.0,2021-11-13 06:47:44,clothing,144,5,2268,cash,29,1.0,danielle moreno,29,female,0,720
11265.0,2020-01-01 08:41:30,clothing,51,1,1164,credit card,25,0.0,dana pittman,25,female,0,51
18993.0,2021-07-04 08:02:14,books,444,1,3648,credit card,57,0.0,richard morris,57,female,1,444
47836.0,2021-08-25 05:32:24,home,490,4,1137,credit card,41,1.0,tina armstrong,41,male,0,1960
24648.0,2021-04-09 18:17:24,clothing,422,1,3473,cash,37,1.0,olivia ramirez,37,female,0,422
9418.0,2021-10-25 08:14:04,books,191,1,869,paypal,58,0.0,scott rubio,58,male,0,191
4.0,2020-10-09 03:25:04,clothing,342,3,371,credit card,66,0.0,tracey smith,66,male,1,1026
42685.0,2022-12-18 09:58:11,clothing,444,3,3804,credit card,58,0.0,john gray,58,male,0,1332
43043.0,2021-10-26 04:26:18,books,237,1,4187,cash,33,1.0,jacob lewis,33,male,0,237
28851.0,2023-07-11 15:59:16,clothing,454,3,991,credit card,41,0.0,richard reed,41,female,0,1362
24323.0,2022-04-27 05:25:47,clothing,371,2,2736,credit card,46,1.0,steven pearson,46,male,0,742
28121.0,2022-10-16 03:48:39,books,435,1,4469,paypal,30,0.0,nicole golden,30,female,1,435
46999.0,2021-04-02 06:14:15,books,310,2,2589,credit card,32,1.0,christopher romero,32,female,0,620
6776.0,2021-11-18 06:17:30,home,335,3,2338,paypal,56,0.0,christina powell,56,female,0,1005
30552.0,2023-06-24 21:39:44,clothing,369,4,1184,credit card,67,0.0,dean johnson,67,male,0,1476
40631.0,2020-02-08 00:05:56,books,140,2,1915,credit card,25,1.0,kelly gonzalez,25,female,0,280
28059.0,2021-11-12 08:33:06,clothing,296,5,1701,paypal,43,0.0,elizabeth golden,43,female,0,1480
17314.0,2020-10-16 23:47:35,home,87,1,1027,credit card,62,1.0,mr. aaron acosta,62,female,0,87
5031.0,2020-12-14 11:05:29,books,291,5,3409,credit card,65,0.0,melissa sanders,65,female,0,1455
29599.0,2020-07-11 20:42:05,clothing,396,1,3199,paypal,66,0.0,alicia massey,66,female,0,396
19766.0,2021-04-18 03:05:05,books,62,5,1459,credit card,29,1.0,holly jackson,29,female,0,310
27793.0,2022-09-20 12:07:06,clothing,40,1,2229,cash,38,0.0,anne garcia,38,male,0,40
37717.0,2023-03-13 19:59:49,home,366,1,2433,cash,26,0.0,kevin garcia,26,male,1,366
43176.0,2021-11-13 03:56:30,home,113,4,1048,paypal,39,0.0,david hill,39,male,0,452
12853.0,2022-05-02 04:23:00,home,172,1,1183,credit card,33,0.0,samuel williams,33,male,1,172
47339.0,2020-01-08 02:36:45,clothing,232,5,4901,credit card,25,1.0,john sutton,25,male,1,1160
42452.0,2020-12-31 09:07:48,electronics,367,4,2641,paypal,58,0.0,vincent lewis,58,female,0,1468
11388.0,2020-07-10 04:38:29,clothing,94,4,3265,credit card,18,0.0,elizabeth lester,18,female,0,376
33325.0,2023-07-20 07:11:41,electronics,17,3,2940,paypal,31,0.0,diane davies,31,female,0,51
17279.0,2021-11-24 14:04:38,clothing,446,1,2902,cash,53,0.0,karen choi,53,female,0,446
35093.0,2020-01-31 07:43:40,home,456,2,3846,credit card,44,0.0,michelle cox,44,female,0,912
43580.0,2021-02-11 19:22:19,electronics,208,1,3597,paypal,62,1.0,rebecca harvey,62,male,0,208
12576.0,2021-10-31 01:00:12,clothing,223,1,2023,credit card,65,1.0,jennifer burton,65,male,0,223
31726.0,2020-09-07 08:57:30,clothing,253,1,1104,cash,58,0.0,thomas stout,58,male,0,253
46157.0,2021-12-08 17:03:35,clothing,492,1,4782,crypto,41,0.0,sandra boyd,41,female,0,492
23153.0,2023-03-04 05:38:14,electronics,203,1,2803,credit card,60,1.0,jason wilkins,60,female,0,203
34027.0,2021-10-18 20:26:43,clothing,227,5,2024,credit card,57,1.0,patricia adams,57,male,0,1135
8870.0,2022-01-02 23:20:37,clothing,404,5,4917,cash,48,0.0,catherine sellers,48,female,0,2020
28714.0,2021-02-16 16:17:41,books,110,1,4774,paypal,48,0.0,wanda harrell,48,male,0,110
14019.0,2023-07-02 03:00:47,clothing,467,1,2097,paypal,58,1.0,megan griffin,58,male,0,467
9353.0,2023-08-03 18:10:26,home,247,2,4316,cash,37,1.0,christopher jenkins,37,male,1,494
36934.0,2023-08-06 00:26:26,home,345,2,3636,credit card,45,0.0,christopher martin dds,45,female,0,690
12500.0,2020-02-15 08:28:20,clothing,226,3,5057,cash,35,0.0,jennifer dillon,35,male,0,678
38165.0,2020-09-03 07:19:10,clothing,214,4,3653,paypal,47,0.0,bobby newman,47,male,0,856
48509.0,2020-05-27 00:34:32,books,352,3,589,credit card,64,1.0,lisa oliver,64,female,0,1056
23783.0,2023-03-27 16:44:42,books,297,4,1572,credit card,68,0.0,anna lewis,68,male,0,1188
10253.0,2022-10-13 13:14:09,electronics,14,4,964,credit card,59,0.0,cassie salinas,59,female,0,56
37889.0,2022-12-31 16:01:01,clothing,354,5,1436,credit card,33,1.0,sharon colon,33,male,0,1770
3366.0,2021-01-17 20:50:49,clothing,338,2,589,credit card,46,0.0,carla thompson,46,male,0,676
31295.0,2023-04-21 13:43:04,books,99,2,2962,cash,66,0.0,melissa gay,66,female,0,198
26764.0,2021-06-28 01:04:24,books,210,5,4094,paypal,34,0.0,richard bell,34,female,0,1050
41025.0,2023-06-04 08:59:04,home,376,3,1673,credit card,59,0.0,brian morris,59,male,0,1128
12553.0,2022-10-18 10:30:51,electronics,327,5,1466,credit card,62,1.0,rachel gonzales,62,male,0,1635
9979.0,2022-11-21 10:05:34,clothing,422,1,3506,cash,47,1.0,summer wagner,47,male,0,422
29096.0,2022-02-04 17:22:42,books,220,3,5059,paypal,70,1.0,amy mitchell,70,male,0,660
22480.0,2023-02-27 11:21:05,home,221,5,3253,credit card,58,1.0,jason meyer,58,male,1,1105
20547.0,2023-04-14 14:22:38,home,500,1,370,crypto,23,1.0,ellen martin,23,female,1,500
33433.0,2021-04-28 09:32:38,clothing,373,3,5039,credit card,36,0.0,travis knox,36,male,1,1119
10564.0,2022-10-17 12:42:43,clothing,359,5,971,paypal,22,0.0,kimberly franklin,22,female,0,1795
4315.0,2023-07-17 16:22:23,clothing,131,2,3399,credit card,40,1.0,monique hammond,40,female,0,262
1217.0,2020-01-05 09:43:55,clothing,139,5,4934,credit card,52,0.0,michelle diaz,52,male,1,695
6095.0,2022-10-11 05:15:31,clothing,77,1,4811,paypal,20,0.0,terry barry,20,male,1,77
25052.0,2022-05-15 23:12:49,books,307,1,3852,paypal,40,1.0,adriana powell,40,male,0,307
27949.0,2020-01-19 19:54:37,books,63,3,2990,credit card,67,0.0,brandon lambert,67,female,0,189
45264.0,2021-04-10 15:31:02,electronics,456,4,1021,credit card,43,0.0,chase stevens,43,female,0,1824
11040.0,2022-02-22 19:44:28,home,114,5,4669,credit card,63,0.0,megan ramos,63,male,0,570
18417.0,2021-11-27 08:45:48,clothing,248,5,1660,crypto,43,0.0,cynthia bruce,43,male,1,1240
1701.0,2022-09-21 17:02:50,electronics,92,2,3331,paypal,26,1.0,michelle wolfe,26,male,1,184
38888.0,2021-11-29 05:48:48,books,189,1,4278,paypal,64,1.0,john dean,64,female,1,189
30340.0,2021-02-09 03:10:28,books,330,4,709,credit card,41,0.0,nancy ward,41,male,0,1320
18857.0,2020-12-07 08:33:58,books,91,4,366,paypal,68,0.0,rose osborn,68,female,0,364
2203.0,2022-06-30 13:37:13,electronics,50,4,729,cash,26,0.0,kenneth nguyen,26,female,0,200
6099.0,2023-03-24 12:18:54,clothing,233,2,4950,credit card,54,0.0,sabrina levy,54,female,0,466
19250.0,2021-02-15 15:15:49,home,104,1,3908,paypal,54,1.0,kevin williams,54,male,1,104
7758.0,2022-03-14 04:09:10,books,452,3,2860,paypal,55,0.0,kayla miller,55,female,1,1356
19370.0,2022-09-24 17:31:50,clothing,469,5,5030,paypal,25,0.0,heather lester,25,male,0,2345
45314.0,2020-05-25 12:58:17,books,246,4,4792,cash,54,1.0,jennifer davis,54,male,0,984
46383.0,2020-10-14 07:22:17,clothing,253,3,4104,credit card,70,0.0,terri williams,70,male,0,759
8141.0,2022-02-05 01:14:09,electronics,426,1,2540,paypal,60,0.0,sierra lee,60,female,0,426
3835.0,2020-03-01 06:05:22,books,211,4,2645,credit card,34,0.0,amber espinoza,34,male,0,844
12265.0,2020-03-29 17:35:19,home,226,1,4925,credit card,43,0.0,catherine ward dds,43,female,1,226
7680.0,2021-05-15 13:18:28,clothing,299,3,3442,paypal,61,1.0,james jones,61,male,1,897
746.0,2023-04-16 13:20:11,electronics,170,4,280,paypal,42,0.0,diane jenkins,42,male,0,680
42924.0,2020-09-25 17:20:33,books,165,3,1995,credit card,70,1.0,hayley wilson,70,male,0,495
47919.0,2021-04-20 05:16:48,books,160,4,824,cash,39,0.0,isaiah peterson,39,female,0,640
15496.0,2020-04-02 07:38:41,clothing,395,5,3428,paypal,41,0.0,shane lawson,41,female,0,1975
30155.0,2020-11-26 01:24:57,clothing,245,3,377,cash,23,1.0,earl diaz,23,female,0,735
7976.0,2020-11-24 06:16:56,clothing,316,4,4630,cash,49,0.0,kimberly rubio,49,female,0,1264
7741.0,2022-03-05 15:36:54,electronics,90,4,1092,cash,64,0.0,gabriela ellis,64,male,0,360
4861.0,2020-09-05 19:33:47,clothing,188,2,5194,paypal,46,0.0,robin howell,46,female,0,376
19788.0,2023-05-29 10:15:43,electronics,278,5,3850,paypal,51,0.0,joseph conner,51,female,0,1390
2899.0,2022-10-24 08:49:13,books,205,2,3325,paypal,43,1.0,erica moody,43,male,0,410
41091.0,2021-12-20 13:58:20,books,372,3,5016,crypto,27,1.0,veronica payne,27,male,0,1116
41590.0,2020-10-07 17:31:49,books,368,3,2368,cash,37,1.0,russell morris,37,male,1,1104
46323.0,2021-04-13 01:50:46,electronics,151,3,4738,paypal,46,0.0,lisa brown,46,male,0,453
41281.0,2020-09-08 00:09:59,books,144,1,2188,paypal,70,0.0,holly graham,70,female,0,144
44282.0,2020-11-19 21:11:04,electronics,414,1,2340,credit card,62,1.0,ashley bryant,62,female,1,414
4518.0,2020-08-20 13:42:38,electronics,68,3,3821,paypal,44,1.0,brian gonzales,44,female,0,204
16363.0,2022-04-13 20:50:18,books,137,1,2519,credit card,22,0.0,wayne henderson,22,male,0,137
1197.0,2020-10-04 00:05:29,books,300,5,4760,credit card,47,0.0,sean johnson,47,female,0,1500
27521.0,2022-10-14 03:38:40,home,434,3,4238,paypal,53,0.0,dr. heather spencer phd,53,female,0,1302
22447.0,2020-08-26 10:59:26,electronics,224,1,4135,paypal,53,1.0,jillian alvarez,53,male,1,224
5429.0,2021-07-30 03:29:05,books,27,4,1121,paypal,47,0.0,renee garcia,47,male,1,108
6032.0,2022-01-04 05:36:09,electronics,170,1,1913,crypto,33,0.0,linda collins md,33,female,0,170
37421.0,2023-05-16 14:16:01,books,434,4,4568,credit card,53,0.0,chris hendrix,53,male,0,1736
40138.0,2021-11-18 12:36:01,clothing,340,3,312,credit card,31,0.0,megan sims,31,female,1,1020
32051.0,2020-12-17 13:48:00,electronics,468,5,2439,cash,65,0.0,mr. john lucas,65,male,1,2340
25910.0,2022-07-15 13:50:04,books,183,2,1653,credit card,18,1.0,robert cantrell,18,male,0,366
41632.0,2021-03-02 11:16:10,home,428,5,5090,crypto,69,0.0,jennifer stevens,69,female,0,2140
41571.0,2021-04-25 21:40:03,books,273,5,4205,credit card,43,1.0,angela williams,43,female,1,1365
25106.0,2021-04-27 13:47:57,electronics,29,4,177,credit card,26,1.0,bryan irwin,26,female,0,116
29978.0,2022-02-11 04:09:26,electronics,316,5,1859,credit card,67,1.0,teresa garner,67,male,0,1580
41289.0,2020-11-25 16:40:31,clothing,78,3,3172,paypal,32,0.0,shelly welch,32,male,0,234
42465.0,2020-03-24 17:46:04,clothing,500,1,1204,cash,70,0.0,joshua fox,70,male,0,500
11157.0,2022-06-14 05:49:44,home,146,4,1899,cash,40,0.0,thomas vazquez,40,male,1,584
10687.0,2023-02-06 20:42:13,electronics,167,3,1142,paypal,59,0.0,ryan schwartz,59,female,0,501
6253.0,2022-10-15 08:42:01,books,265,1,3132,credit card,42,1.0,allen edwards,42,male,0,265
46456.0,2022-10-22 02:18:03,clothing,271,1,3572,credit card,67,1.0,benjamin jones,67,male,0,271
24559.0,2022-01-13 09:34:43,electronics,246,1,3903,credit card,43,1.0,gary joseph,43,male,0,246
29595.0,2022-02-22 08:15:14,home,94,3,3993,cash,31,1.0,kelly deleon md,31,female,0,282
9220.0,2023-07-13 07:31:19,clothing,253,2,2019,credit card,44,0.0,christopher williams,44,male,0,506
26946.0,2022-03-11 07:10:29,clothing,34,1,4125,cash,45,0.0,dawn santos,45,male,0,34
22060.0,2021-05-11 08:56:26,clothing,477,2,1862,credit card,64,1.0,walter sims,64,female,0,954
34908.0,2020-12-04 09:29:38,books,391,1,3562,credit card,49,1.0,donald murray,49,female,1,391
30133.0,2021-06-05 10:58:16,clothing,252,3,387,credit card,32,0.0,joyce baker,32,male,0,756
42551.0,2021-05-12 05:34:38,books,344,4,3989,crypto,67,0.0,diana clarke,67,female,1,1376
45660.0,2023-07-28 15:55:23,books,268,5,4034,paypal,60,0.0,melissa miller,60,male,0,1340
9115.0,2021-11-07 23:48:01,clothing,433,4,2984,cash,20,1.0,deanna thomas,20,male,1,1732
34307.0,2022-09-18 02:59:38,clothing,380,3,3070,credit card,22,1.0,nicholas mcgee,22,female,0,1140
34604.0,2023-06-09 04:25:54,books,489,3,1819,cash,33,0.0,tracey stanton,33,female,0,1467
23518.0,2020-08-16 00:44:05,electronics,68,2,3718,cash,40,1.0,michael walton,40,female,0,136
44301.0,2020-07-21 19:23:17,electronics,449,3,3675,paypal,70,0.0,karen gonzalez,70,male,0,1347
49096.0,2022-04-18 13:14:17,clothing,453,5,4922,paypal,27,1.0,michelle gardner,27,female,0,2265
32672.0,2023-04-09 23:27:14,electronics,212,3,2448,credit card,28,0.0,mrs. jasmine ward,28,female,0,636
8756.0,2020-11-05 00:25:37,books,345,1,2729,cash,32,0.0,cody townsend,32,female,0,345
18768.0,2021-03-04 09:10:04,clothing,349,1,1535,credit card,45,0.0,gregory clark ii,45,male,0,349
27614.0,2022-03-01 01:54:29,home,285,3,3046,credit card,35,1.0,lindsey gonzalez,35,female,0,855
49998.0,2021-05-04 10:09:56,books,56,2,1009,credit card,39,1.0,christy lane,39,female,0,112
24211.0,2021-03-09 22:12:11,home,435,3,1868,crypto,59,0.0,christine mueller,59,male,0,1305
13197.0,2021-09-07 08:15:41,electronics,394,5,1748,crypto,28,0.0,andrew anderson,28,female,1,1970
40555.0,2021-01-02 22:58:11,home,235,3,996,paypal,55,0.0,tony martin,55,female,1,705
24759.0,2022-05-20 15:53:48,clothing,24,1,3214,credit card,27,1.0,sarah bartlett,27,male,0,24
37640.0,2020-09-08 10:30:33,books,372,5,274,paypal,49,0.0,jasmine morris,49,male,0,1860
6465.0,2022-06-30 04:00:50,books,317,2,3928,paypal,37,0.0,jeremy perez,37,female,0,634
27089.0,2020-01-25 14:03:31,books,143,4,4854,credit card,38,0.0,jacqueline thomas,38,male,0,572
17020.0,2020-11-24 03:27:58,electronics,146,2,3009,crypto,44,0.0,katherine peterson,44,male,1,292
17144.0,2022-08-17 07:37:08,clothing,98,4,1009,credit card,47,0.0,courtney mason,47,female,0,392
49097.0,2022-04-01 05:04:28,home,58,4,3838,credit card,28,0.0,amber russell,28,male,0,232
45735.0,2021-06-19 12:54:54,books,348,5,3171,credit card,27,1.0,timothy bautista,27,male,0,1740
22019.0,2021-07-25 21:53:34,electronics,345,5,4248,paypal,41,1.0,veronica smith,41,male,1,1725
25439.0,2023-04-02 12:28:18,clothing,37,3,4648,credit card,54,0.0,billy harris,54,male,0,111
14858.0,2022-08-20 02:52:18,home,273,4,2250,crypto,25,1.0,john morgan,25,male,1,1092
42040.0,2022-01-02 21:02:48,home,485,3,822,paypal,34,0.0,alexandria roy,34,male,0,1455
13200.0,2021-08-20 20:12:57,clothing,119,5,4723,credit card,39,1.0,albert nelson,39,female,0,595
48957.0,2021-01-24 08:23:46,clothing,21,3,1661,cash,69,0.0,brianna harrison,69,male,0,63
10319.0,2020-02-09 05:35:41,electronics,382,4,3117,credit card,25,0.0,michael myers,25,male,0,1528
18667.0,2021-06-26 15:28:07,home,232,3,3400,credit card,56,0.0,eugene howell,56,female,0,696
17705.0,2022-11-29 17:29:04,home,156,4,4415,credit card,67,1.0,mark cobb,67,female,0,624
9490.0,2023-08-15 05:19:37,books,82,3,1502,paypal,68,0.0,matthew brooks,68,male,0,246
13199.0,2023-04-21 17:20:18,home,174,3,928,credit card,51,1.0,tasha howard,51,male,0,522
38384.0,2023-07-10 13:06:55,clothing,236,4,5154,credit card,32,1.0,patricia barnes,32,female,0,944
33846.0,2021-11-17 02:43:08,electronics,340,2,2359,cash,68,1.0,christina hall,68,female,0,680
37528.0,2022-10-20 21:16:05,books,16,3,4429,crypto,19,1.0,casey gonzalez,19,female,0,48
10763.0,2023-04-24 10:17:53,home,437,3,3520,cash,18,0.0,angel powell,18,male,1,1311
23029.0,2021-06-14 14:27:15,clothing,11,3,3223,cash,20,0.0,bethany johnson,20,male,0,33
39261.0,2021-09-22 07:44:58,clothing,376,2,198,paypal,20,1.0,christian alvarez,20,male,0,752
24308.0,2020-03-30 05:57:45,books,375,4,4442,paypal,33,0.0,ronald carney,33,male,0,1500
4888.0,2020-08-11 12:47:14,books,361,5,3078,credit card,30,0.0,charles sparks,30,female,1,1805
39267.0,2020-08-30 19:33:46,electronics,430,3,4663,credit card,38,1.0,melissa smith,38,female,0,1290
22252.0,2020-05-17 02:42:05,home,176,3,926,credit card,25,0.0,latasha padilla,25,female,0,528
13814.0,2022-04-23 05:55:27,electronics,243,4,534,credit card,47,0.0,chad thomas,47,female,0,972
49014.0,2022-05-09 16:52:25,electronics,279,1,2814,cash,27,0.0,katherine little,27,female,0,279
38348.0,2020-01-12 08:52:23,home,184,2,4704,paypal,44,1.0,jennifer stein,44,male,0,368
1941.0,2022-05-04 07:55:31,home,86,2,1082,cash,20,1.0,jason contreras,20,male,0,172
37212.0,2023-05-05 03:57:29,books,138,1,5024,paypal,53,0.0,sarah johnson,53,female,0,138
47691.0,2020-09-21 01:28:12,home,448,4,434,paypal,33,0.0,veronica stevens,33,female,1,1792
47331.0,2022-07-01 01:54:50,books,224,1,4618,paypal,50,0.0,sandra mcgee,50,female,1,224
4358.0,2020-11-19 16:44:15,clothing,197,2,625,paypal,59,0.0,erin alexander,59,female,0,394
34242.0,2020-02-21 10:00:14,books,11,4,3607,credit card,36,1.0,kaitlin smith,36,female,0,44
46044.0,2023-08-24 15:12:54,electronics,409,4,4436,cash,63,0.0,andrea patel,63,male,0,1636
20803.0,2021-05-20 02:14:14,home,91,5,2164,paypal,44,1.0,john jones,44,female,0,455
29491.0,2022-10-22 14:45:39,home,13,2,4703,credit card,58,0.0,jennifer white,58,female,1,26
41909.0,2022-02-24 01:25:53,books,492,1,2393,paypal,61,1.0,bethany adams,61,male,1,492
31998.0,2022-04-11 03:47:00,clothing,121,5,5016,cash,43,0.0,chris travis,43,male,0,605
4560.0,2021-04-08 13:01:51,electronics,261,5,1134,cash,34,1.0,frederick johnson,34,male,0,1305
37568.0,2023-07-18 05:10:53,electronics,417,5,3986,paypal,39,0.0,amanda dunlap,39,female,0,2085
17246.0,2022-01-20 23:48:21,clothing,75,4,4161,cash,24,0.0,jennifer mann,24,female,0,300
20795.0,2020-05-02 18:45:33,clothing,469,4,2073,credit card,66,1.0,elizabeth wright,66,male,0,1876
14801.0,2020-09-06 08:29:37,clothing,347,1,2137,credit card,53,1.0,tracy smith,53,male,1,347
29170.0,2020-10-12 04:12:20,home,323,3,3756,credit card,58,0.0,lori blevins,58,male,0,969
34481.0,2022-12-01 01:43:22,home,264,5,4931,credit card,61,0.0,james lewis,61,male,1,1320
48542.0,2021-02-25 21:29:42,home,96,4,3623,credit card,49,1.0,joseph brown,49,female,0,384
35938.0,2020-06-09 16:50:41,books,105,5,4234,credit card,19,0.0,eric chavez,19,female,0,525
21121.0,2020-11-23 11:56:57,books,382,2,2605,credit card,32,1.0,angela martinez,32,male,0,764
23747.0,2020-06-21 12:15:04,clothing,113,5,357,credit card,60,0.0,jonathan cobb,60,female,0,565
39207.0,2020-03-25 03:30:31,books,362,3,1279,cash,24,0.0,amy smith,24,female,1,1086
12646.0,2020-06-25 14:13:31,books,113,3,1894,credit card,45,1.0,lindsey navarro,45,male,0,339
33466.0,2020-02-03 08:40:44,clothing,81,2,5160,cash,45,0.0,mary holland,45,female,1,162
8293.0,2020-10-02 16:53:42,electronics,332,2,608,crypto,57,1.0,shane lee,57,female,0,664
28650.0,2023-08-27 11:14:04,home,305,2,1376,credit card,60,0.0,dwayne chen,60,female,0,610
14995.0,2022-02-03 11:33:21,books,398,4,3807,credit card,57,0.0,terri stephens,57,male,0,1592
42514.0,2021-05-04 19:49:04,books,492,5,2954,paypal,52,1.0,amy rice,52,male,0,2460
43199.0,2020-01-25 18:46:22,clothing,56,3,5017,credit card,36,0.0,julie wiggins,36,female,1,168
6607.0,2021-08-29 12:56:16,books,265,4,637,credit card,65,1.0,michelle hernandez,65,male,0,1060
2733.0,2022-09-14 17:00:40,clothing,497,4,4941,crypto,39,0.0,kimberly collins,39,female,0,1988
40338.0,2023-06-26 01:11:33,home,49,4,3026,paypal,69,0.0,norman taylor,69,male,0,196
2854.0,2020-05-30 02:14:24,books,31,5,2414,paypal,42,0.0,tanya nichols,42,female,1,155
28797.0,2020-05-07 02:22:49,electronics,188,4,524,paypal,56,0.0,casey jacobs,56,female,0,752
19262.0,2020-12-13 20:22:29,home,65,3,294,credit card,56,0.0,daniel walker,56,male,0,195
6681.0,2023-08-10 16:53:47,clothing,68,5,4570,credit card,32,0.0,abigail rice,32,female,0,340
13681.0,2020-02-12 08:03:55,electronics,145,1,2456,credit card,45,0.0,anthony stevenson,45,female,1,145
9483.0,2020-03-18 16:15:35,books,472,2,1137,credit card,63,0.0,amanda flores,63,male,1,944
12665.0,2021-02-03 18:29:40,books,254,2,5320,crypto,66,0.0,brittany galloway,66,male,0,508
14228.0,2022-03-06 07:19:19,clothing,496,1,764,credit card,24,1.0,joseph williams,24,male,1,496
138.0,2021-11-02 21:46:37,books,447,2,3404,credit card,35,1.0,annette peterson,35,female,1,894
39457.0,2022-04-13 13:31:41,clothing,60,4,1447,paypal,35,0.0,cynthia rodriguez,35,male,0,240
